transaction_id,product_id,product_name,category,quantity,price,seller_id,region,timestamp
T4573,P1,Product C,Cat1,9,390.19,S17,North,2025-01-04 04:13:00
T4574,P94,Product F,Cat4,9,109.24,S2,South,2025-01-04 04:14:00
T4575,P69,Product O,Cat2,3,348.68,S1,North,2025-01-04 04:15:00
T4576,P62,Product K,Cat5,10,61.31,S2,East,2025-01-04 04:16:00
T4577,P85,Product I,Cat4,9,89.73,S8,East,2025-01-04 04:17:00
T4578,P78,Product C,Cat2,8,83.34,S15,West,2025-01-04 04:18:00
T4579,P4,Product O,Cat3,9,469.87,S20,South,2025-01-04 04:19:00
T4580,P91,Product S,Cat5,1,421.23,S4,West,2025-01-04 04:20:00
T4581,P61,Product N,Cat4,7,230.37,S20,South,2025-01-04 04:21:00
T4582,P42,Product F,Cat5,6,445.01,S11,South,2025-01-04 04:22:00
T4583,P73,Product O,Cat2,4,120.7,S17,West,2025-01-04 04:23:00
T4584,P37,Product I,Cat3,9,334.91,S13,West,2025-01-04 04:24:00
T4585,P39,Product B,Cat3,10,449.78,S20,East,2025-01-04 04:25:00
T4586,P91,Product G,Cat3,10,295.7,S14,East,2025-01-04 04:26:00
T4587,P2,Product C,Cat2,10,476.77,S2,West,2025-01-04 04:27:00
T4588,P1,Product N,Cat4,9,342.36,S14,South,2025-01-04 04:28:00
T4589,P72,Product G,Cat2,8,323.23,S13,North,2025-01-04 04:29:00
T4590,P35,Product E,Cat2,2,18.69,S10,West,2025-01-04 04:30:00
T4591,P2,Product A,Cat1,10,77.63,S1,West,2025-01-04 04:31:00
T4592,P46,Product F,Cat2,4,283.06,S7,West,2025-01-04 04:32:00
T4593,P82,Product I,Cat2,6,170.25,S4,North,2025-01-04 04:33:00
T4594,P29,Product O,Cat2,7,93.8,S13,South,2025-01-04 04:34:00
T4595,P4,Product D,Cat2,1,132.63,S5,East,2025-01-04 04:35:00
T4596,P7,Product S,Cat2,5,105.87,S14,North,2025-01-04 04:36:00
T4597,P34,Product H,Cat2,3,448.39,S14,South,2025-01-04 04:37:00
T4598,P29,Product C,Cat2,9,432.13,S20,East,2025-01-04 04:38:00
T4599,P7,Product L,Cat2,9,34.28,S20,West,2025-01-04 04:39:00
T4600,P87,Product S,Cat1,10,412.44,S4,South,2025-01-04 04:40:00
T4601,P44,Product G,Cat3,3,203.69,S4,North,2025-01-04 04:41:00
T4602,P1,Product P,Cat1,6,169.33,S12,South,2025-01-04 04:42:00
T4603,P24,Product C,Cat3,9,267.98,S16,West,2025-01-04 04:43:00
T4604,P14,Product I,Cat1,6,27.03,S3,West,2025-01-04 04:44:00
T4605,P7,Product G,Cat1,6,166.1,S6,South,2025-01-04 04:45:00
T4606,P67,Product I,Cat1,9,468.23,S17,North,2025-01-04 04:46:00
T4607,P12,Product R,Cat1,6,350.9,S17,North,2025-01-04 04:47:00
T4608,P90,Product L,Cat4,9,253.8,S16,North,2025-01-04 04:48:00
T4609,P13,Product G,Cat5,8,330.76,S7,South,2025-01-04 04:49:00
T4610,P87,Product D,Cat2,10,412.41,S7,West,2025-01-04 04:50:00
T4611,P23,Product L,Cat5,3,66.96,S11,East,2025-01-04 04:51:00
T4612,P5,Product Q,Cat3,9,235.98,S14,North,2025-01-04 04:52:00
T4613,P78,Product T,Cat4,4,306.94,S6,North,2025-01-04 04:53:00
T4614,P25,Product A,Cat1,1,158.78,S16,West,2025-01-04 04:54:00
T4615,P84,Product A,Cat3,10,335.53,S4,West,2025-01-04 04:55:00
T4616,P96,Product A,Cat2,7,175.59,S4,East,2025-01-04 04:56:00
T4617,P50,Product G,Cat5,2,183.14,S19,West,2025-01-04 04:57:00
T4618,P9,Product N,Cat4,5,240.27,S20,East,2025-01-04 04:58:00
T4619,P92,Product J,Cat3,9,275.24,S10,North,2025-01-04 04:59:00
T4620,P97,Product E,Cat1,7,123.27,S2,West,2025-01-04 05:00:00
T4621,P73,Product B,Cat2,2,42.43,S13,West,2025-01-04 05:01:00
T4622,P48,Product L,Cat5,6,496.02,S6,East,2025-01-04 05:02:00
T4623,P43,Product G,Cat4,2,135.53,S8,South,2025-01-04 05:03:00
T4624,P17,Product G,Cat3,7,258.13,S15,North,2025-01-04 05:04:00
T4625,P25,Product F,Cat1,10,493.12,S6,South,2025-01-04 05:05:00
T4626,P54,Product K,Cat5,4,412.04,S11,North,2025-01-04 05:06:00
T4627,P96,Product R,Cat5,8,462.88,S14,North,2025-01-04 05:07:00
T4628,P62,Product P,Cat1,3,367.77,S19,East,2025-01-04 05:08:00
T4629,P64,Product R,Cat1,8,69.03,S16,West,2025-01-04 05:09:00
T4630,P68,Product R,Cat5,9,428.94,S14,West,2025-01-04 05:10:00
T4631,P97,Product T,Cat4,1,414.22,S15,West,2025-01-04 05:11:00
T4632,P87,Product J,Cat1,2,356.59,S3,West,2025-01-04 05:12:00
T4633,P72,Product P,Cat4,6,387.04,S1,West,2025-01-04 05:13:00
T4634,P60,Product L,Cat1,3,144.01,S13,North,2025-01-04 05:14:00
T4635,P13,Product H,Cat1,3,152.11,S18,South,2025-01-04 05:15:00
T4636,P46,Product A,Cat5,6,218.68,S11,West,2025-01-04 05:16:00
T4637,P18,Product E,Cat3,9,353.16,S15,East,2025-01-04 05:17:00
T4638,P54,Product L,Cat4,5,316.5,S8,West,2025-01-04 05:18:00
T4639,P66,Product C,Cat3,5,253.51,S14,North,2025-01-04 05:19:00
T4640,P7,Product B,Cat5,9,125.9,S13,East,2025-01-04 05:20:00
T4641,P25,Product O,Cat2,9,486.71,S14,West,2025-01-04 05:21:00
T4642,P9,Product G,Cat3,10,62.4,S7,North,2025-01-04 05:22:00
T4643,P65,Product I,Cat2,5,154.44,S7,West,2025-01-04 05:23:00
T4644,P37,Product A,Cat2,2,469.26,S2,East,2025-01-04 05:24:00
T4645,P3,Product H,Cat3,8,351.97,S4,North,2025-01-04 05:25:00
T4646,P6,Product I,Cat3,2,178.13,S9,West,2025-01-04 05:26:00
T4647,P4,Product I,Cat2,9,214.97,S11,East,2025-01-04 05:27:00
T4648,P23,Product N,Cat5,7,455.6,S10,North,2025-01-04 05:28:00
T4649,P74,Product T,Cat2,9,427.92,S8,North,2025-01-04 05:29:00
T4650,P26,Product Q,Cat4,7,179.24,S5,West,2025-01-04 05:30:00
T4651,P36,Product H,Cat5,5,338.64,S20,South,2025-01-04 05:31:00
T4652,P86,Product H,Cat1,10,15.66,S4,West,2025-01-04 05:32:00
T4653,P66,Product A,Cat1,5,196.91,S6,East,2025-01-04 05:33:00
T4654,P57,Product N,Cat2,5,112.7,S19,East,2025-01-04 05:34:00
T4655,P86,Product B,Cat3,3,68.1,S14,West,2025-01-04 05:35:00
T4656,P5,Product C,Cat4,8,487.34,S12,South,2025-01-04 05:36:00
T4657,P35,Product K,Cat1,1,286.15,S18,East,2025-01-04 05:37:00
T4658,P43,Product L,Cat1,4,111.66,S6,West,2025-01-04 05:38:00
T4659,P22,Product F,Cat3,8,12.46,S16,East,2025-01-04 05:39:00
T4660,P35,Product Q,Cat5,10,152.97,S13,South,2025-01-04 05:40:00
T4661,P93,Product R,Cat3,4,397.69,S19,West,2025-01-04 05:41:00
T4662,P37,Product B,Cat1,5,191.27,S1,West,2025-01-04 05:42:00
T4663,P66,Product D,Cat5,1,68.76,S14,West,2025-01-04 05:43:00
T4664,P69,Product H,Cat4,10,475.69,S5,North,2025-01-04 05:44:00
T4665,P27,Product C,Cat4,8,376.37,S5,West,2025-01-04 05:45:00
T4666,P39,Product L,Cat1,8,12.59,S3,West,2025-01-04 05:46:00
T4667,P35,Product R,Cat5,8,407.97,S2,South,2025-01-04 05:47:00
T4668,P15,Product J,Cat1,5,62.5,S18,West,2025-01-04 05:48:00
T4669,P59,Product C,Cat1,4,230.65,S3,South,2025-01-04 05:49:00
T4670,P54,Product G,Cat2,7,354.65,S1,East,2025-01-04 05:50:00
T4671,P66,Product O,Cat1,6,265.45,S13,East,2025-01-04 05:51:00
T4672,P23,Product H,Cat5,3,474.72,S15,South,2025-01-04 05:52:00
T4673,P46,Product S,Cat5,10,381.05,S19,South,2025-01-04 05:53:00
T4674,P94,Product C,Cat4,4,454.95,S18,South,2025-01-04 05:54:00
T4675,P64,Product R,Cat5,7,99.23,S12,South,2025-01-04 05:55:00
T4676,P54,Product G,Cat5,4,279.44,S7,East,2025-01-04 05:56:00
T4677,P75,Product P,Cat5,10,338.83,S14,East,2025-01-04 05:57:00
T4678,P11,Product E,Cat3,2,110.75,S9,South,2025-01-04 05:58:00
T4679,P78,Product P,Cat2,7,408.3,S6,South,2025-01-04 05:59:00
T4680,P20,Product R,Cat5,1,368.69,S13,East,2025-01-04 06:00:00
T4681,P40,Product T,Cat3,8,342.28,S8,South,2025-01-04 06:01:00
T4682,P97,Product T,Cat1,3,97.16,S12,East,2025-01-04 06:02:00
T4683,P34,Product T,Cat2,4,132.35,S17,East,2025-01-04 06:03:00
T4684,P78,Product P,Cat3,10,319.99,S15,East,2025-01-04 06:04:00
T4685,P80,Product I,Cat1,9,434.54,S19,South,2025-01-04 06:05:00
T4686,P40,Product R,Cat4,4,248.14,S4,East,2025-01-04 06:06:00
T4687,P28,Product Q,Cat4,6,309.67,S7,East,2025-01-04 06:07:00
T4688,P70,Product D,Cat4,8,424.04,S13,North,2025-01-04 06:08:00
T4689,P35,Product Q,Cat1,10,146.07,S20,South,2025-01-04 06:09:00
T4690,P18,Product G,Cat2,8,119.11,S20,South,2025-01-04 06:10:00
T4691,P7,Product J,Cat2,4,313.16,S19,South,2025-01-04 06:11:00
T4692,P80,Product R,Cat4,9,297.53,S4,North,2025-01-04 06:12:00
T4693,P100,Product O,Cat4,2,179.58,S7,South,2025-01-04 06:13:00
T4694,P25,Product R,Cat3,9,459.69,S18,West,2025-01-04 06:14:00
T4695,P26,Product M,Cat4,2,408.98,S19,South,2025-01-04 06:15:00
T4696,P4,Product K,Cat2,9,433.92,S2,East,2025-01-04 06:16:00
T4697,P8,Product G,Cat5,10,10.3,S14,South,2025-01-04 06:17:00
T4698,P90,Product O,Cat2,6,469.54,S4,North,2025-01-04 06:18:00
T4699,P50,Product C,Cat1,7,379.92,S19,South,2025-01-04 06:19:00
T4700,P57,Product R,Cat3,8,321.74,S14,South,2025-01-04 06:20:00
T4701,P37,Product T,Cat3,1,175.35,S10,North,2025-01-04 06:21:00
T4702,P48,Product F,Cat3,9,396.55,S19,East,2025-01-04 06:22:00
T4703,P41,Product N,Cat2,6,233.83,S14,East,2025-01-04 06:23:00
T4704,P67,Product B,Cat5,7,88.53,S9,South,2025-01-04 06:24:00
T4705,P69,Product J,Cat2,9,421.9,S19,South,2025-01-04 06:25:00
T4706,P70,Product S,Cat1,2,56.88,S4,West,2025-01-04 06:26:00
T4707,P96,Product L,Cat5,6,276.5,S5,East,2025-01-04 06:27:00
T4708,P66,Product L,Cat1,1,220.79,S20,West,2025-01-04 06:28:00
T4709,P64,Product Q,Cat3,5,466.3,S3,West,2025-01-04 06:29:00
T4710,P31,Product S,Cat1,2,163.73,S12,West,2025-01-04 06:30:00
T4711,P60,Product L,Cat2,6,283.98,S3,North,2025-01-04 06:31:00
T4712,P30,Product H,Cat4,9,58.24,S13,West,2025-01-04 06:32:00
T4713,P63,Product B,Cat2,5,372.81,S4,South,2025-01-04 06:33:00
T4714,P52,Product B,Cat1,7,41.58,S11,South,2025-01-04 06:34:00
T4715,P77,Product H,Cat3,10,260.21,S17,North,2025-01-04 06:35:00
T4716,P37,Product M,Cat3,9,440.37,S15,North,2025-01-04 06:36:00
T4717,P27,Product E,Cat1,1,119.1,S18,South,2025-01-04 06:37:00
T4718,P61,Product K,Cat2,7,494.92,S17,West,2025-01-04 06:38:00
T4719,P1,Product E,Cat3,2,383.49,S14,East,2025-01-04 06:39:00
T4720,P81,Product B,Cat1,9,146.15,S17,North,2025-01-04 06:40:00
T4721,P61,Product B,Cat5,2,381.82,S17,West,2025-01-04 06:41:00
T4722,P68,Product H,Cat4,9,225.71,S10,East,2025-01-04 06:42:00
T4723,P34,Product I,Cat5,9,433.62,S8,East,2025-01-04 06:43:00
T4724,P93,Product I,Cat3,5,192.36,S3,South,2025-01-04 06:44:00
T4725,P28,Product N,Cat5,6,361.73,S10,North,2025-01-04 06:45:00
T4726,P49,Product N,Cat5,4,404.72,S18,East,2025-01-04 06:46:00
T4727,P96,Product P,Cat3,6,450.76,S8,East,2025-01-04 06:47:00
T4728,P91,Product S,Cat2,1,110.2,S18,North,2025-01-04 06:48:00
T4729,P44,Product M,Cat1,7,264.61,S5,West,2025-01-04 06:49:00
T4730,P14,Product R,Cat2,4,410.45,S18,North,2025-01-04 06:50:00
T4731,P12,Product K,Cat4,9,213.18,S16,West,2025-01-04 06:51:00
T4732,P13,Product D,Cat2,9,82.13,S10,East,2025-01-04 06:52:00
T4733,P59,Product K,Cat2,2,376.12,S9,West,2025-01-04 06:53:00
T4734,P18,Product O,Cat1,5,95.03,S14,South,2025-01-04 06:54:00
T4735,P83,Product Q,Cat3,10,10.9,S15,South,2025-01-04 06:55:00
T4736,P99,Product T,Cat5,1,134.4,S20,North,2025-01-04 06:56:00
T4737,P39,Product G,Cat2,3,67.79,S9,North,2025-01-04 06:57:00
T4738,P20,Product B,Cat2,6,264.55,S19,West,2025-01-04 06:58:00
T4739,P73,Product O,Cat2,3,463.09,S20,West,2025-01-04 06:59:00
T4740,P92,Product C,Cat2,7,437.39,S17,North,2025-01-04 07:00:00
T4741,P80,Product O,Cat3,8,268.33,S19,North,2025-01-04 07:01:00
T4742,P70,Product D,Cat1,1,303.63,S3,North,2025-01-04 07:02:00
T4743,P53,Product L,Cat2,3,142.94,S19,East,2025-01-04 07:03:00
T4744,P21,Product A,Cat5,9,389.85,S16,North,2025-01-04 07:04:00
T4745,P50,Product B,Cat1,10,156.94,S5,South,2025-01-04 07:05:00
T4746,P4,Product D,Cat5,6,136.34,S6,East,2025-01-04 07:06:00
T4747,P12,Product K,Cat2,5,252.59,S6,North,2025-01-04 07:07:00
T4748,P33,Product N,Cat4,1,213.69,S19,West,2025-01-04 07:08:00
T4749,P10,Product G,Cat5,10,238.45,S16,East,2025-01-04 07:09:00
T4750,P50,Product E,Cat5,3,147.69,S8,West,2025-01-04 07:10:00
T4751,P77,Product T,Cat2,6,279.63,S5,South,2025-01-04 07:11:00
T4752,P26,Product T,Cat1,9,391.56,S10,West,2025-01-04 07:12:00
T4753,P37,Product P,Cat2,4,134.33,S1,South,2025-01-04 07:13:00
T4754,P23,Product P,Cat4,8,139.58,S16,South,2025-01-04 07:14:00
T4755,P56,Product G,Cat2,10,323.11,S10,North,2025-01-04 07:15:00
T4756,P55,Product A,Cat1,7,384.66,S16,South,2025-01-04 07:16:00
T4757,P27,Product P,Cat2,8,261.66,S16,North,2025-01-04 07:17:00
T4758,P2,Product F,Cat1,9,326.33,S7,South,2025-01-04 07:18:00
T4759,P14,Product S,Cat3,9,331.13,S5,North,2025-01-04 07:19:00
T4760,P66,Product S,Cat1,4,498.13,S17,West,2025-01-04 07:20:00
T4761,P13,Product R,Cat3,2,231.75,S2,West,2025-01-04 07:21:00
T4762,P84,Product O,Cat5,9,391.9,S14,North,2025-01-04 07:22:00
T4763,P84,Product J,Cat2,5,126.61,S5,West,2025-01-04 07:23:00
T4764,P26,Product R,Cat2,1,243.6,S12,South,2025-01-04 07:24:00
T4765,P73,Product M,Cat1,1,414.08,S13,North,2025-01-04 07:25:00
T4766,P44,Product S,Cat4,10,305.11,S19,East,2025-01-04 07:26:00
T4767,P77,Product M,Cat5,4,488.27,S15,South,2025-01-04 07:27:00
T4768,P89,Product K,Cat1,6,265.85,S3,South,2025-01-04 07:28:00
T4769,P10,Product Q,Cat2,5,456.07,S17,East,2025-01-04 07:29:00
T4770,P23,Product O,Cat1,7,28.65,S20,North,2025-01-04 07:30:00
T4771,P48,Product J,Cat1,8,398.3,S5,South,2025-01-04 07:31:00
T4772,P44,Product Q,Cat5,2,129.78,S16,East,2025-01-04 07:32:00
T4773,P12,Product C,Cat4,4,135.42,S3,South,2025-01-04 07:33:00
T4774,P23,Product I,Cat1,1,136.71,S3,South,2025-01-04 07:34:00
T4775,P77,Product R,Cat5,5,410.88,S4,West,2025-01-04 07:35:00
T4776,P44,Product K,Cat4,7,386.69,S20,North,2025-01-04 07:36:00
T4777,P48,Product A,Cat3,10,143.24,S5,East,2025-01-04 07:37:00
T4778,P57,Product P,Cat4,1,113.94,S18,North,2025-01-04 07:38:00
T4779,P22,Product J,Cat4,6,230.08,S10,West,2025-01-04 07:39:00
T4780,P54,Product B,Cat5,5,469.13,S3,North,2025-01-04 07:40:00
T4781,P59,Product F,Cat1,1,185.68,S15,South,2025-01-04 07:41:00
T4782,P18,Product N,Cat3,2,497.03,S3,East,2025-01-04 07:42:00
T4783,P33,Product H,Cat3,10,146.2,S11,West,2025-01-04 07:43:00
T4784,P38,Product D,Cat2,2,474.81,S15,North,2025-01-04 07:44:00
T4785,P41,Product S,Cat3,6,452.39,S7,West,2025-01-04 07:45:00
T4786,P94,Product A,Cat1,4,391.01,S3,West,2025-01-04 07:46:00
T4787,P24,Product R,Cat5,8,411.82,S17,West,2025-01-04 07:47:00
T4788,P89,Product B,Cat3,9,293.2,S15,West,2025-01-04 07:48:00
T4789,P7,Product N,Cat3,1,79.17,S14,North,2025-01-04 07:49:00
T4790,P4,Product R,Cat2,9,36.63,S11,West,2025-01-04 07:50:00
T4791,P49,Product P,Cat4,6,133.34,S5,East,2025-01-04 07:51:00
T4792,P37,Product Q,Cat4,8,339.95,S6,East,2025-01-04 07:52:00
T4793,P16,Product K,Cat3,1,460.59,S3,North,2025-01-04 07:53:00
T4794,P46,Product M,Cat3,10,480.97,S4,South,2025-01-04 07:54:00
T4795,P23,Product B,Cat3,1,381.16,S6,South,2025-01-04 07:55:00
T4796,P67,Product O,Cat5,10,131.99,S19,North,2025-01-04 07:56:00
T4797,P46,Product K,Cat2,1,267.12,S15,North,2025-01-04 07:57:00
T4798,P65,Product C,Cat5,1,488.05,S2,West,2025-01-04 07:58:00
T4799,P4,Product J,Cat2,8,234.38,S17,East,2025-01-04 07:59:00
T4800,P22,Product S,Cat3,7,62.29,S2,West,2025-01-04 08:00:00
T4801,P84,Product F,Cat2,9,383.0,S7,East,2025-01-04 08:01:00
T4802,P99,Product E,Cat3,10,377.05,S12,West,2025-01-04 08:02:00
T4803,P72,Product I,Cat4,10,37.26,S10,West,2025-01-04 08:03:00
T4804,P18,Product S,Cat4,10,147.32,S8,North,2025-01-04 08:04:00
T4805,P45,Product O,Cat4,9,351.29,S17,North,2025-01-04 08:05:00
T4806,P66,Product N,Cat2,7,211.31,S15,West,2025-01-04 08:06:00
T4807,P58,Product J,Cat5,9,27.97,S20,East,2025-01-04 08:07:00
T4808,P55,Product A,Cat5,8,345.92,S9,East,2025-01-04 08:08:00
T4809,P16,Product B,Cat5,1,49.64,S10,West,2025-01-04 08:09:00
T4810,P19,Product Q,Cat2,1,408.68,S18,South,2025-01-04 08:10:00
T4811,P80,Product G,Cat4,7,121.83,S8,East,2025-01-04 08:11:00
T4812,P28,Product C,Cat1,7,369.54,S16,South,2025-01-04 08:12:00
T4813,P13,Product R,Cat2,2,51.01,S4,West,2025-01-04 08:13:00
T4814,P72,Product D,Cat5,1,343.21,S18,North,2025-01-04 08:14:00
T4815,P6,Product K,Cat1,6,92.56,S13,North,2025-01-04 08:15:00
T4816,P88,Product A,Cat2,1,242.49,S7,South,2025-01-04 08:16:00
T4817,P55,Product J,Cat4,2,459.81,S19,West,2025-01-04 08:17:00
T4818,P95,Product L,Cat5,3,475.83,S1,West,2025-01-04 08:18:00
T4819,P13,Product E,Cat5,2,24.11,S8,North,2025-01-04 08:19:00
T4820,P20,Product P,Cat2,8,180.84,S9,North,2025-01-04 08:20:00
T4821,P49,Product M,Cat1,5,348.04,S5,South,2025-01-04 08:21:00
T4822,P56,Product H,Cat1,3,405.51,S18,North,2025-01-04 08:22:00
T4823,P83,Product F,Cat1,5,289.2,S14,East,2025-01-04 08:23:00
T4824,P41,Product L,Cat4,4,362.05,S13,South,2025-01-04 08:24:00
T4825,P5,Product G,Cat3,2,380.9,S15,North,2025-01-04 08:25:00
T4826,P82,Product F,Cat3,10,497.28,S1,South,2025-01-04 08:26:00
T4827,P92,Product P,Cat2,3,309.49,S6,West,2025-01-04 08:27:00
T4828,P53,Product B,Cat3,8,411.25,S7,East,2025-01-04 08:28:00
T4829,P21,Product L,Cat2,3,186.14,S14,East,2025-01-04 08:29:00
T4830,P29,Product H,Cat1,2,343.47,S19,East,2025-01-04 08:30:00
T4831,P69,Product C,Cat4,10,431.05,S20,East,2025-01-04 08:31:00
T4832,P23,Product K,Cat5,5,220.99,S17,West,2025-01-04 08:32:00
T4833,P39,Product O,Cat5,5,434.35,S16,South,2025-01-04 08:33:00
T4834,P49,Product L,Cat5,9,338.52,S17,North,2025-01-04 08:34:00
T4835,P3,Product S,Cat1,4,169.01,S1,South,2025-01-04 08:35:00
T4836,P48,Product R,Cat5,4,288.19,S17,North,2025-01-04 08:36:00
T4837,P96,Product P,Cat2,9,159.71,S15,East,2025-01-04 08:37:00
T4838,P78,Product Q,Cat4,7,245.78,S9,West,2025-01-04 08:38:00
T4839,P93,Product F,Cat5,5,397.56,S1,South,2025-01-04 08:39:00
T4840,P42,Product G,Cat3,3,171.57,S13,North,2025-01-04 08:40:00
T4841,P34,Product R,Cat1,3,230.59,S13,West,2025-01-04 08:41:00
T4842,P96,Product T,Cat1,10,301.32,S17,West,2025-01-04 08:42:00
T4843,P93,Product H,Cat1,8,388.11,S1,South,2025-01-04 08:43:00
T4844,P91,Product E,Cat1,5,202.99,S19,South,2025-01-04 08:44:00
T4845,P23,Product B,Cat1,10,350.21,S15,South,2025-01-04 08:45:00
T4846,P91,Product O,Cat1,10,316.9,S1,South,2025-01-04 08:46:00
T4847,P63,Product A,Cat2,5,164.65,S20,West,2025-01-04 08:47:00
T4848,P64,Product S,Cat4,3,65.48,S11,West,2025-01-04 08:48:00
T4849,P88,Product L,Cat3,1,268.24,S14,East,2025-01-04 08:49:00
T4850,P29,Product D,Cat5,2,213.2,S6,South,2025-01-04 08:50:00
T4851,P68,Product R,Cat3,10,23.42,S12,North,2025-01-04 08:51:00
T4852,P100,Product L,Cat5,5,204.96,S15,South,2025-01-04 08:52:00
T4853,P13,Product F,Cat4,5,485.68,S18,East,2025-01-04 08:53:00
T4854,P74,Product J,Cat2,10,485.75,S1,South,2025-01-04 08:54:00
T4855,P5,Product K,Cat3,7,405.76,S5,West,2025-01-04 08:55:00
T4856,P22,Product I,Cat3,9,425.81,S19,East,2025-01-04 08:56:00
T4857,P77,Product S,Cat5,1,383.98,S1,East,2025-01-04 08:57:00
T4858,P34,Product D,Cat4,2,317.45,S20,East,2025-01-04 08:58:00
T4859,P46,Product M,Cat2,10,467.53,S7,West,2025-01-04 08:59:00
T4860,P49,Product G,Cat5,5,158.53,S6,West,2025-01-04 09:00:00
T4861,P77,Product J,Cat3,7,364.86,S12,South,2025-01-04 09:01:00
T4862,P14,Product E,Cat4,5,404.7,S6,West,2025-01-04 09:02:00
T4863,P8,Product D,Cat1,8,116.64,S1,South,2025-01-04 09:03:00
T4864,P91,Product D,Cat4,4,423.51,S18,West,2025-01-04 09:04:00
T4865,P73,Product H,Cat5,3,237.28,S10,South,2025-01-04 09:05:00
T4866,P79,Product N,Cat3,6,483.95,S6,North,2025-01-04 09:06:00
T4867,P58,Product L,Cat3,1,89.22,S19,East,2025-01-04 09:07:00
T4868,P92,Product M,Cat1,10,442.34,S5,South,2025-01-04 09:08:00
T4869,P10,Product Q,Cat1,2,447.49,S1,East,2025-01-04 09:09:00
T4870,P98,Product O,Cat2,4,32.01,S19,South,2025-01-04 09:10:00
T4871,P70,Product S,Cat4,10,213.44,S2,West,2025-01-04 09:11:00
T4872,P7,Product P,Cat5,1,268.03,S12,South,2025-01-04 09:12:00
T4873,P66,Product L,Cat4,5,435.2,S7,West,2025-01-04 09:13:00
T4874,P2,Product C,Cat2,9,309.32,S1,South,2025-01-04 09:14:00
T4875,P50,Product H,Cat4,7,456.04,S12,South,2025-01-04 09:15:00
T4876,P10,Product F,Cat1,5,257.77,S13,East,2025-01-04 09:16:00
T4877,P99,Product T,Cat4,5,426.18,S12,West,2025-01-04 09:17:00
T4878,P71,Product M,Cat1,10,105.8,S20,East,2025-01-04 09:18:00
T4879,P91,Product R,Cat3,9,162.58,S16,West,2025-01-04 09:19:00
T4880,P98,Product B,Cat1,5,238.74,S1,South,2025-01-04 09:20:00
T4881,P7,Product Q,Cat2,1,79.11,S5,South,2025-01-04 09:21:00
T4882,P40,Product J,Cat5,6,120.82,S17,West,2025-01-04 09:22:00
T4883,P18,Product J,Cat2,10,484.19,S8,West,2025-01-04 09:23:00
T4884,P84,Product A,Cat3,1,389.04,S2,South,2025-01-04 09:24:00
T4885,P11,Product M,Cat1,10,290.35,S1,East,2025-01-04 09:25:00
T4886,P81,Product S,Cat4,5,25.97,S1,South,2025-01-04 09:26:00
T4887,P25,Product C,Cat3,7,185.16,S16,East,2025-01-04 09:27:00
T4888,P8,Product I,Cat4,1,435.45,S15,North,2025-01-04 09:28:00
T4889,P23,Product O,Cat2,9,147.58,S16,South,2025-01-04 09:29:00
T4890,P38,Product F,Cat2,8,297.94,S4,West,2025-01-04 09:30:00
T4891,P21,Product P,Cat5,2,439.1,S4,West,2025-01-04 09:31:00
T4892,P2,Product J,Cat4,6,320.11,S6,North,2025-01-04 09:32:00
T4893,P94,Product A,Cat5,10,317.38,S16,South,2025-01-04 09:33:00
T4894,P3,Product C,Cat2,8,465.09,S15,North,2025-01-04 09:34:00
T4895,P44,Product A,Cat5,2,86.13,S1,North,2025-01-04 09:35:00
T4896,P49,Product P,Cat1,4,246.96,S13,West,2025-01-04 09:36:00
T4897,P66,Product L,Cat4,1,315.74,S3,South,2025-01-04 09:37:00
T4898,P60,Product P,Cat1,5,370.8,S18,South,2025-01-04 09:38:00
T4899,P67,Product P,Cat2,5,208.97,S20,North,2025-01-04 09:39:00
T4900,P19,Product L,Cat2,1,243.89,S20,North,2025-01-04 09:40:00
T4901,P82,Product P,Cat1,10,277.61,S19,East,2025-01-04 09:41:00
T4902,P15,Product M,Cat1,3,23.92,S13,East,2025-01-04 09:42:00
T4903,P94,Product M,Cat2,2,319.08,S10,West,2025-01-04 09:43:00
T4904,P34,Product G,Cat3,6,85.31,S11,South,2025-01-04 09:44:00
T4905,P15,Product I,Cat2,10,295.69,S12,North,2025-01-04 09:45:00
T4906,P20,Product F,Cat5,2,259.25,S14,East,2025-01-04 09:46:00
T4907,P63,Product B,Cat2,9,134.96,S15,West,2025-01-04 09:47:00
T4908,P46,Product S,Cat5,5,376.97,S2,East,2025-01-04 09:48:00
T4909,P11,Product P,Cat4,1,302.82,S12,West,2025-01-04 09:49:00
T4910,P36,Product B,Cat2,1,177.12,S1,East,2025-01-04 09:50:00
T4911,P64,Product K,Cat5,10,281.89,S20,South,2025-01-04 09:51:00
T4912,P30,Product O,Cat3,10,171.17,S10,South,2025-01-04 09:52:00
T4913,P88,Product F,Cat5,5,171.97,S19,South,2025-01-04 09:53:00
T4914,P40,Product T,Cat4,2,146.89,S16,West,2025-01-04 09:54:00
T4915,P96,Product B,Cat5,9,283.99,S15,South,2025-01-04 09:55:00
T4916,P82,Product S,Cat2,2,168.33,S18,South,2025-01-04 09:56:00
T4917,P1,Product R,Cat2,10,130.96,S4,West,2025-01-04 09:57:00
T4918,P19,Product M,Cat4,4,56.75,S16,South,2025-01-04 09:58:00
T4919,P31,Product G,Cat2,5,170.77,S4,West,2025-01-04 09:59:00
T4920,P4,Product K,Cat5,10,54.79,S10,South,2025-01-04 10:00:00
